Record_ID,Sale_Date,Year,Quarter,Month_Name,Month_Num,Therapeutic_Area,Product_Name,Formulation,Region,Sales_Channel,Pipeline_Stage,Sales_Rep,Customer_ID,Units_Sold,Unit_Price_INR,Discount_Pct,Gross_Revenue_INR,Discount_Amount_INR,Net_Revenue_INR,COGS_INR,Gross_Profit_INR,Gross_Margin_Pct,RnD_Spend_INR,Marketing_Spend_INR,Clinical_Trial_Spend_INR,Patient_Count,Adverse_Events,Compliance_Rate_Pct
LS00600,2023-07-27,2023,Q3,July,7,Neurology,Parkinson Drug F,Patch,Maharashtra,Government Hospital,Market,Rep_023,CUST_0057,100,6672.93,0.004,667293.24,2669.17,664624.07,224480.92,440143.15,66.22,154749.51,95640.53,52057.43,3179,83,78.69
LS00601,2023-07-05,2023,Q3,July,7,Diabetes,GLP-1 Drug I,Injection,Delhi NCR,Specialty Clinic,Phase 1,Rep_015,CUST_0084,114,6659.24,0.202,759153.86,153349.08,605804.78,218511.03,387293.75,63.93,84954.06,44328.14,56114.86,3069,18,95.46
LS00602,2023-01-22,2023,Q1,January,1,Infectious Disease,Antibiotic H,Injection,Tamil Nadu,Specialty Clinic,Phase 1,Rep_012,CUST_0046,301,1794.88,0.182,540258.86,98327.11,441931.75,148230.73,293701.02,66.46,54241.0,29296.48,16693.28,3279,87,87.8
LS00603,2024-04-04,2024,Q2,April,4,Cardiology,Heart Drug C,Tablet,Karnataka,Specialty Clinic,Phase 1,Rep_016,CUST_0117,61,4482.63,0.034,273440.23,9296.97,264143.26,95119.73,169023.53,63.99,32101.99,15841.46,15425.72,951,26,72.35
LS00604,2022-01-28,2022,Q1,January,1,Cardiology,Heart Drug C,Tablet,Delhi NCR,Government Hospital,Market,Rep_018,CUST_0037,415,4787.61,0.239,1986860.04,474859.55,1512000.49,310748.38,1201252.11,79.45,326134.12,126764.6,137207.35,1707,8,84.49
LS00605,2022-11-13,2022,Q4,November,11,Infectious Disease,Antibiotic H,Injection,Tamil Nadu,Online,Approved,Rep_022,CUST_0123,134,1560.17,0.173,209063.15,36167.92,172895.23,57158.58,115736.65,66.94,23513.72,22907.32,5235.53,2480,13,85.3
LS00606,2024-05-24,2024,Q2,May,5,Cardiology,Heart Drug C,Tablet,Maharashtra,Retail Pharmacy,Phase 1,Rep_002,CUST_0059,207,3755.69,0.164,777428.74,127498.31,649930.43,152221.67,497708.76,76.58,152258.37,57502.19,70467.01,970,15,76.41
LS00607,2023-11-15,2023,Q4,November,11,Cardiology,BP Drug D,Capsule,Karnataka,Online,Approved,Rep_023,CUST_0020,70,2682.81,0.231,187797.02,43381.11,144415.91,28934.17,115481.74,79.96,18143.71,9402.96,9078.39,2793,76,76.72
LS00608,2022-08-01,2022,Q3,August,8,Cardiology,Heart Drug C,Tablet,Gujarat,Corporate Hospital,Phase 2,Rep_019,CUST_0090,148,4724.46,0.165,699219.38,115371.2,583848.18,235811.4,348036.78,59.61,131595.6,70721.92,16135.78,67,0,92.22
LS00609,2024-09-06,2024,Q3,September,9,Neurology,Parkinson Drug F,Patch,Tamil Nadu,Specialty Clinic,Approved,Rep_029,CUST_0185,427,6265.4,0.144,2675324.71,385246.76,2290077.95,939620.07,1350457.88,58.97,357714.52,135216.97,273612.03,1539,24,81.17
LS00610,2023-11-14,2023,Q4,November,11,Infectious Disease,Antiviral Drug G,Tablet,Rajasthan,Specialty Clinic,Market,Rep_039,CUST_0163,80,3380.99,0.163,270479.29,44088.12,226391.17,54111.55,172279.62,76.1,39488.45,22573.52,16611.92,4412,58,82.0
LS00611,2023-03-26,2023,Q1,March,3,Respiratory,Asthma Drug L,Inhaler,Telangana,Corporate Hospital,Phase 3,Rep_037,CUST_0199,369,1839.97,0.09,678948.06,61105.33,617842.73,141354.46,476488.27,77.12,142460.55,53282.66,41638.05,1144,7,73.55
LS00612,2024-05-12,2024,Q2,May,5,Neurology,Parkinson Drug F,Patch,Tamil Nadu,Online,Phase 1,Rep_030,CUST_0037,134,6575.19,0.056,881075.82,49340.25,831735.57,298825.03,532910.54,64.07,112484.46,99457.34,28534.9,265,6,81.66
LS00613,2022-03-03,2022,Q1,March,3,Respiratory,COPD Drug K,Inhaler,Karnataka,Specialty Clinic,Market,Rep_039,CUST_0041,85,2782.76,0.02,236534.81,4730.7,231804.11,46012.11,185792.0,80.15,44968.56,30452.37,8106.59,1544,30,91.33
LS00614,2023-11-22,2023,Q4,November,11,Respiratory,Asthma Drug L,Inhaler,Gujarat,Specialty Clinic,Approved,Rep_027,CUST_0185,237,2277.28,0.174,539715.37,93910.47,445804.9,110927.22,334877.68,75.12,62530.98,61572.66,10347.98,1471,32,76.17
LS00615,2024-10-24,2024,Q4,October,10,Infectious Disease,Antiviral Drug G,Tablet,Rajasthan,Corporate Hospital,Phase 1,Rep_046,CUST_0067,166,3294.7,0.106,546919.89,57973.51,488946.38,106410.45,382535.93,78.24,120528.17,49945.92,57594.28,1075,13,82.41
LS00616,2022-06-08,2022,Q2,June,6,Cardiology,BP Drug D,Capsule,Telangana,Retail Pharmacy,Phase 3,Rep_048,CUST_0144,428,2961.64,0.119,1267581.21,150842.16,1116739.05,375947.95,740791.1,66.34,192819.5,98325.53,28440.18,3093,82,83.03
LS00617,2023-11-19,2023,Q4,November,11,Oncology,Targeted Therapy B,Injection,Karnataka,Government Hospital,Phase 1,Rep_024,CUST_0155,24,16593.46,0.041,398243.08,16327.97,381915.11,78503.22,303411.89,79.44,56350.92,19514.98,42380.62,1587,35,77.24
LS00618,2022-04-02,2022,Q2,April,4,Cardiology,BP Drug D,Capsule,Gujarat,Government Hospital,Phase 3,Rep_037,CUST_0145,298,3208.65,0.121,956179.17,115697.68,840481.49,160978.88,679502.61,80.85,111042.25,67961.74,99222.34,2363,50,85.01
LS00619,2022-07-19,2022,Q3,July,7,Infectious Disease,Antiviral Drug G,Tablet,West Bengal,Retail Pharmacy,Phase 1,Rep_045,CUST_0173,179,3013.78,0.185,539465.99,99801.21,439664.78,89797.44,349867.34,79.58,98913.26,28586.42,34609.33,3180,61,87.25
LS00620,2022-06-11,2022,Q2,June,6,Neurology,Alzheimer Drug E,Tablet,Tamil Nadu,Retail Pharmacy,Market,Rep_044,CUST_0119,463,9858.97,0.238,4564700.91,1086398.82,3478302.09,819407.34,2658894.75,76.44,514907.44,410947.39,118562.32,1369,32,85.42
LS00621,2023-08-19,2023,Q3,August,8,Respiratory,COPD Drug K,Inhaler,West Bengal,Specialty Clinic,Approved,Rep_009,CUST_0087,194,3007.42,0.235,583439.4,137108.26,446331.14,84625.77,361705.37,81.04,94916.39,52795.33,19598.87,664,4,86.74
LS00622,2022-06-28,2022,Q2,June,6,Oncology,Targeted Therapy B,Injection,Maharashtra,Retail Pharmacy,Approved,Rep_050,CUST_0080,265,15808.22,0.078,4189177.13,326755.82,3862421.31,1561088.08,2301333.23,59.58,544568.28,301314.18,217581.11,780,2,76.66
LS00623,2022-10-15,2022,Q4,October,10,Neurology,Alzheimer Drug E,Tablet,Rajasthan,Online,Market,Rep_049,CUST_0114,491,8428.3,0.142,4138297.14,587638.19,3550658.95,672857.8,2877801.15,81.05,822582.66,319892.79,375304.99,1106,28,81.54
LS00624,2024-11-02,2024,Q4,November,11,Neurology,Parkinson Drug F,Patch,West Bengal,Government Hospital,Phase 1,Rep_044,CUST_0106,240,6687.71,0.219,1605049.74,351505.89,1253543.85,430985.1,822558.75,65.62,251560.91,143388.72,117963.81,2055,44,93.35
LS00625,2024-03-28,2024,Q1,March,3,Cardiology,Heart Drug C,Tablet,Karnataka,Online,Phase 1,Rep_025,CUST_0041,447,3661.95,0.097,1636893.05,158778.63,1478114.42,430052.75,1048061.67,70.91,195340.81,142767.76,124528.85,3858,13,74.23
LS00626,2022-05-13,2022,Q2,May,5,Infectious Disease,Antiviral Drug G,Tablet,Telangana,Retail Pharmacy,Phase 2,Rep_026,CUST_0085,172,2953.45,0.151,507994.07,76707.1,431286.97,99641.28,331645.69,76.9,93316.28,26495.1,28231.12,4515,39,96.66
LS00627,2024-02-18,2024,Q1,February,2,Respiratory,COPD Drug K,Inhaler,Delhi NCR,Online,Phase 2,Rep_037,CUST_0009,41,3279.72,0.09,134468.52,12102.17,122366.35,34657.37,87708.98,71.68,22214.79,6780.04,13068.98,3514,34,78.55
LS00628,2022-06-17,2022,Q2,June,6,Oncology,Targeted Therapy B,Injection,Tamil Nadu,Government Hospital,Approved,Rep_018,CUST_0104,162,20018.39,0.113,3242979.15,366456.64,2876522.51,807535.5,2068987.01,71.93,425246.79,400720.7,110480.98,490,1,95.27
LS00629,2024-05-08,2024,Q2,May,5,Neurology,Parkinson Drug F,Patch,Gujarat,Retail Pharmacy,Market,Rep_013,CUST_0090,256,7147.08,0.172,1829652.16,314700.17,1514951.99,331116.09,1183835.9,78.14,319003.0,129481.79,135270.28,3237,1,86.58
LS00630,2023-10-26,2023,Q4,October,10,Cardiology,BP Drug D,Capsule,Karnataka,Corporate Hospital,Phase 3,Rep_040,CUST_0038,350,3208.55,0.235,1122992.18,263903.16,859089.02,307795.04,551293.98,64.17,185368.65,70145.93,30111.61,3807,18,84.99
LS00631,2022-01-08,2022,Q1,January,1,Oncology,Targeted Therapy B,Injection,Telangana,Online,Phase 2,Rep_034,CUST_0185,240,20393.95,0.214,4894547.57,1047433.18,3847114.39,1278128.09,2568986.3,66.78,781191.71,414863.97,90978.86,1587,26,90.11
LS00632,2023-01-27,2023,Q1,January,1,Diabetes,Insulin Analog J,Pen,Telangana,Retail Pharmacy,Approved,Rep_023,CUST_0054,357,3478.37,0.004,1241779.22,4967.12,1236812.1,464184.29,772627.81,62.47,151020.77,172739.97,86834.75,1071,31,88.87
LS00633,2024-05-22,2024,Q2,May,5,Infectious Disease,Antiviral Drug G,Tablet,Telangana,Online,Phase 3,Rep_023,CUST_0139,277,3540.89,0.084,980825.21,82389.32,898435.89,361462.07,536973.82,59.77,161401.37,78444.37,67630.08,1382,34,83.33
LS00634,2022-07-23,2022,Q3,July,7,Respiratory,COPD Drug K,Inhaler,Telangana,Online,Market,Rep_045,CUST_0159,54,3166.17,0.026,170973.05,4445.3,166527.75,55938.32,110589.43,66.41,33324.51,15175.34,11597.07,4512,25,88.47
LS00635,2023-04-02,2023,Q2,April,4,Diabetes,Insulin Analog J,Pen,Maharashtra,Online,Approved,Rep_027,CUST_0055,407,3353.72,0.095,1364965.05,129671.68,1235293.37,280330.63,954962.74,77.31,223643.26,77136.73,144234.84,3850,52,95.61
LS00636,2023-07-03,2023,Q3,July,7,Oncology,Immunotherapy Drug A,Tablet,West Bengal,Retail Pharmacy,Phase 2,Rep_033,CUST_0073,460,13095.06,0.077,6023726.18,463826.92,5559899.26,2205286.98,3354612.28,60.34,1324445.3,652343.43,113509.55,3446,4,72.4
LS00637,2024-05-30,2024,Q2,May,5,Neurology,Parkinson Drug F,Patch,West Bengal,Online,Approved,Rep_011,CUST_0147,133,7320.4,0.098,973612.87,95414.06,878198.81,287965.17,590233.64,67.21,150287.31,48439.78,99406.87,3565,16,96.42
LS00638,2022-11-21,2022,Q4,November,11,Respiratory,Asthma Drug L,Inhaler,Tamil Nadu,Specialty Clinic,Phase 2,Rep_021,CUST_0133,233,1930.51,0.178,449809.01,80066.0,369743.01,77764.08,291978.93,78.97,50058.93,39818.87,21889.24,2181,20,96.67
LS00639,2022-11-10,2022,Q4,November,11,Oncology,Targeted Therapy B,Injection,Karnataka,Government Hospital,Phase 3,Rep_028,CUST_0003,24,18637.74,0.136,447305.71,60833.58,386472.13,159758.29,226713.84,58.66,75104.37,20300.99,36103.03,3766,81,88.42
LS00640,2023-05-18,2023,Q2,May,5,Cardiology,Heart Drug C,Tablet,Delhi NCR,Retail Pharmacy,Market,Rep_020,CUST_0050,381,4552.84,0.197,1734630.7,341722.25,1392908.45,508263.91,884644.54,63.51,286526.14,107945.51,158091.75,239,1,74.88
LS00641,2023-01-05,2023,Q1,January,1,Oncology,Targeted Therapy B,Injection,Karnataka,Retail Pharmacy,Phase 1,Rep_019,CUST_0068,57,15717.86,0.211,895918.0,189038.7,706879.3,282082.02,424797.28,60.09,103937.0,42460.24,70365.7,3439,9,84.65
LS00642,2024-07-12,2024,Q3,July,7,Cardiology,BP Drug D,Capsule,Telangana,Specialty Clinic,Approved,Rep_021,CUST_0163,423,2515.33,0.075,1063983.35,79798.75,984184.6,390596.45,593588.15,60.31,202502.51,111332.28,103812.67,1010,10,97.84
LS00643,2023-06-06,2023,Q2,June,6,Diabetes,Insulin Analog J,Pen,Maharashtra,Retail Pharmacy,Phase 1,Rep_034,CUST_0190,484,3014.03,0.152,1458788.33,221735.83,1237052.5,381790.28,855262.22,69.14,231748.6,155987.49,51499.3,3039,14,95.36
LS00644,2022-09-17,2022,Q3,September,9,Neurology,Parkinson Drug F,Patch,Tamil Nadu,Retail Pharmacy,Approved,Rep_006,CUST_0187,147,6711.12,0.05,986534.58,49326.73,937207.85,189384.18,747823.67,79.79,198735.73,107959.27,62515.86,4111,55,85.33
LS00645,2023-07-30,2023,Q3,July,7,Cardiology,BP Drug D,Capsule,Gujarat,Retail Pharmacy,Phase 3,Rep_013,CUST_0176,211,2466.43,0.198,520417.04,103042.57,417374.47,133985.11,283389.36,67.9,59073.06,29459.62,38484.44,3600,57,83.02
LS00646,2023-02-14,2023,Q1,February,2,Neurology,Parkinson Drug F,Patch,Karnataka,Corporate Hospital,Market,Rep_025,CUST_0110,300,6882.3,0.224,2064689.25,462490.39,1602198.86,603455.39,998743.47,62.34,285868.23,222617.47,185550.24,2123,52,79.63
LS00647,2023-10-23,2023,Q4,October,10,Neurology,Parkinson Drug F,Patch,Telangana,Government Hospital,Phase 1,Rep_008,CUST_0047,229,7828.34,0.089,1792688.98,159549.32,1633139.66,322436.77,1310702.89,80.26,335453.58,142403.95,159968.41,1051,0,80.28
LS00648,2023-10-21,2023,Q4,October,10,Respiratory,Asthma Drug L,Inhaler,West Bengal,Retail Pharmacy,Approved,Rep_030,CUST_0146,470,1931.57,0.017,907837.29,15433.23,892404.06,221376.37,671027.69,75.19,131703.46,64026.73,67908.26,662,18,95.21
LS00649,2023-02-08,2023,Q1,February,2,Respiratory,COPD Drug K,Inhaler,Telangana,Online,Market,Rep_021,CUST_0051,35,3163.37,0.125,110717.98,13839.75,96878.23,40462.39,56415.84,58.23,16930.52,6046.1,3595.54,2727,75,81.95
LS00650,2022-01-10,2022,Q1,January,1,Oncology,Immunotherapy Drug A,Tablet,Gujarat,Government Hospital,Approved,Rep_042,CUST_0148,476,12356.64,0.033,5881762.75,194098.17,5687664.58,2343572.92,3344091.66,58.8,709883.48,587801.37,413785.38,2813,82,72.42
LS00651,2023-12-10,2023,Q4,December,12,Oncology,Targeted Therapy B,Injection,Telangana,Online,Phase 1,Rep_018,CUST_0082,214,15730.74,0.194,3366378.99,653077.52,2713301.47,809965.16,1903336.31,70.15,342200.12,216641.88,321245.9,4091,108,88.67
LS00652,2022-01-22,2022,Q1,January,1,Neurology,Parkinson Drug F,Patch,Karnataka,Government Hospital,Phase 1,Rep_015,CUST_0013,81,6347.09,0.081,514114.54,41643.28,472471.26,163013.8,309457.46,65.5,83456.72,31664.62,18481.17,3071,68,97.73
LS00653,2022-06-03,2022,Q2,June,6,Neurology,Alzheimer Drug E,Tablet,Maharashtra,Government Hospital,Phase 2,Rep_004,CUST_0078,145,9013.59,0.153,1306970.2,199966.44,1107003.76,415122.56,691881.2,62.5,171683.63,74206.74,37390.53,3824,15,75.28
LS00654,2024-12-04,2024,Q4,December,12,Diabetes,Insulin Analog J,Pen,Telangana,Specialty Clinic,Phase 1,Rep_043,CUST_0032,280,3135.33,0.119,877893.5,104469.33,773424.17,230190.31,543233.86,70.24,121018.0,98429.36,52802.16,802,8,91.92
LS00655,2022-06-03,2022,Q2,June,6,Neurology,Parkinson Drug F,Patch,Delhi NCR,Retail Pharmacy,Market,Rep_045,CUST_0020,263,6250.18,0.003,1643796.44,4931.39,1638865.05,380007.76,1258857.29,76.81,371049.68,112740.38,49909.13,1759,52,87.35
LS00656,2022-11-12,2022,Q4,November,11,Diabetes,GLP-1 Drug I,Injection,West Bengal,Online,Phase 2,Rep_046,CUST_0117,444,6508.8,0.229,2889905.98,661788.47,2228117.51,518055.95,1710061.56,76.75,372705.44,328661.74,237931.49,4256,51,92.28
LS00657,2023-09-22,2023,Q3,September,9,Oncology,Targeted Therapy B,Injection,Gujarat,Specialty Clinic,Approved,Rep_011,CUST_0176,497,19997.09,0.162,9938553.46,1610045.66,8328507.8,1793540.29,6534967.51,78.47,1948083.87,1036920.87,366922.79,3825,23,78.94
LS00658,2022-06-22,2022,Q2,June,6,Respiratory,COPD Drug K,Inhaler,Rajasthan,Online,Approved,Rep_017,CUST_0031,191,2840.38,0.038,542512.97,20615.49,521897.48,156843.6,365053.88,69.95,97088.84,28869.13,24664.29,851,1,88.86
LS00659,2023-07-20,2023,Q3,July,7,Cardiology,BP Drug D,Capsule,Gujarat,Retail Pharmacy,Market,Rep_026,CUST_0046,281,2890.26,0.13,812162.06,105581.07,706580.99,145700.03,560880.96,79.38,89370.69,52918.98,21980.52,993,1,95.27
LS00660,2023-07-19,2023,Q3,July,7,Neurology,Alzheimer Drug E,Tablet,Delhi NCR,Government Hospital,Phase 2,Rep_035,CUST_0026,125,10590.41,0.175,1323801.35,231665.24,1092136.11,302624.64,789511.47,72.29,186837.3,78621.6,111842.24,2247,63,77.35
LS00661,2022-01-07,2022,Q1,January,1,Neurology,Parkinson Drug F,Patch,Gujarat,Corporate Hospital,Phase 2,Rep_019,CUST_0188,58,6519.77,0.227,378146.68,85839.3,292307.38,96259.28,196048.1,67.07,63162.3,39536.44,25955.02,1444,20,89.72
LS00662,2024-08-29,2024,Q3,August,8,Cardiology,Heart Drug C,Tablet,West Bengal,Specialty Clinic,Market,Rep_010,CUST_0004,229,3990.91,0.044,913917.98,40212.39,873705.59,212589.8,661115.79,75.67,113587.86,103027.62,92009.03,4916,90,97.21
LS00663,2022-04-03,2022,Q2,April,4,Oncology,Immunotherapy Drug A,Tablet,Rajasthan,Retail Pharmacy,Phase 3,Rep_031,CUST_0029,429,10690.22,0.17,4586102.48,779637.42,3806465.06,950695.32,2855769.74,75.02,569741.78,381844.2,363514.55,819,3,79.92
LS00664,2024-09-23,2024,Q3,September,9,Infectious Disease,Antibiotic H,Injection,Rajasthan,Online,Market,Rep_035,CUST_0066,139,1726.72,0.003,240013.56,720.04,239293.52,63324.32,175969.2,73.54,50806.9,33294.64,23319.78,4930,123,74.93
LS00665,2022-10-18,2022,Q4,October,10,Respiratory,Asthma Drug L,Inhaler,Maharashtra,Retail Pharmacy,Phase 3,Rep_027,CUST_0057,192,2098.63,0.061,402937.79,24579.21,378358.58,135392.96,242965.62,64.22,93275.9,32516.89,35730.86,1637,24,88.61
LS00666,2023-12-16,2023,Q4,December,12,Respiratory,COPD Drug K,Inhaler,Rajasthan,Corporate Hospital,Approved,Rep_012,CUST_0068,464,2753.14,0.147,1277457.07,187786.19,1089670.88,443347.81,646323.07,59.31,169892.9,75249.69,84941.68,2862,78,75.2
LS00667,2024-10-18,2024,Q4,October,10,Diabetes,Insulin Analog J,Pen,West Bengal,Online,Phase 3,Rep_008,CUST_0003,484,3589.24,0.117,1737190.82,203251.33,1533939.49,331414.78,1202524.71,78.39,376838.76,172383.37,132581.51,2537,62,79.49
LS00668,2022-09-10,2022,Q3,September,9,Oncology,Immunotherapy Drug A,Tablet,Rajasthan,Government Hospital,Market,Rep_014,CUST_0073,37,12456.37,0.001,460885.84,460.89,460424.95,121801.43,338623.52,73.55,105176.85,25318.86,15549.42,2370,64,89.3
LS00669,2023-02-07,2023,Q1,February,2,Cardiology,Heart Drug C,Tablet,Karnataka,Online,Phase 1,Rep_010,CUST_0188,231,4307.38,0.02,995005.54,19900.11,975105.43,226737.23,748368.2,76.75,176994.42,83335.65,98652.3,3214,54,82.38
LS00670,2024-06-11,2024,Q2,June,6,Neurology,Alzheimer Drug E,Tablet,Gujarat,Corporate Hospital,Phase 3,Rep_020,CUST_0045,357,10571.41,0.201,3773992.43,758572.48,3015419.95,643497.63,2371922.32,78.66,662776.78,226162.66,185844.04,1684,19,79.93
LS00671,2024-06-13,2024,Q2,June,6,Diabetes,Insulin Analog J,Pen,Rajasthan,Corporate Hospital,Approved,Rep_012,CUST_0097,59,3031.38,0.11,178851.54,19673.67,159177.87,40619.41,118558.46,74.48,38446.93,19301.88,10639.11,3553,59,82.93
LS00672,2024-05-12,2024,Q2,May,5,Infectious Disease,Antibiotic H,Injection,Maharashtra,Corporate Hospital,Approved,Rep_002,CUST_0197,55,1938.16,0.154,106598.94,16416.24,90182.7,22777.77,67404.93,74.74,13666.64,9128.35,2951.45,4500,75,73.39
LS00673,2024-11-26,2024,Q4,November,11,Cardiology,Heart Drug C,Tablet,Telangana,Government Hospital,Phase 3,Rep_030,CUST_0196,245,4627.39,0.021,1133710.43,23807.92,1109902.51,271750.71,838151.8,75.52,275480.64,67376.51,88163.96,2430,72,84.52
LS00674,2022-04-19,2022,Q2,April,4,Oncology,Immunotherapy Drug A,Tablet,Karnataka,Corporate Hospital,Phase 1,Rep_044,CUST_0131,369,11393.99,0.036,4204382.93,151357.79,4053025.14,1449774.34,2603250.8,64.23,747335.7,293254.03,354915.61,1317,19,88.33
LS00675,2022-11-10,2022,Q4,November,11,Infectious Disease,Antibiotic H,Injection,Delhi NCR,Government Hospital,Phase 3,Rep_005,CUST_0001,319,2005.15,0.13,639641.41,83153.38,556488.03,133183.98,423304.05,76.07,74273.85,29196.5,39277.18,3250,7,96.08
LS00676,2023-06-18,2023,Q2,June,6,Infectious Disease,Antiviral Drug G,Tablet,Rajasthan,Retail Pharmacy,Market,Rep_016,CUST_0140,430,3204.87,0.11,1378092.75,151590.2,1226502.55,414506.64,811995.91,66.2,166823.42,79262.28,27186.4,1210,15,76.44
LS00677,2022-07-24,2022,Q3,July,7,Cardiology,BP Drug D,Capsule,Rajasthan,Specialty Clinic,Approved,Rep_019,CUST_0075,311,2794.09,0.167,868961.95,145116.65,723845.3,198250.67,525594.63,72.61,152510.48,43961.72,44653.76,3530,18,72.73
LS00678,2022-03-11,2022,Q1,March,3,Oncology,Targeted Therapy B,Injection,Telangana,Government Hospital,Phase 2,Rep_038,CUST_0078,340,18812.28,0.164,6396175.39,1048972.76,5347202.63,1532909.59,3814293.04,71.33,1272923.42,457039.78,181432.47,3804,35,72.24
LS00679,2024-03-10,2024,Q1,March,3,Neurology,Parkinson Drug F,Patch,Delhi NCR,Online,Phase 3,Rep_046,CUST_0135,272,6255.57,0.164,1701516.15,279048.65,1422467.5,376168.8,1046298.7,73.56,303692.81,119386.43,130181.71,1197,17,92.41
LS00680,2023-01-05,2023,Q1,January,1,Infectious Disease,Antiviral Drug G,Tablet,Karnataka,Specialty Clinic,Approved,Rep_025,CUST_0121,304,3293.91,0.127,1001347.17,127171.09,874176.08,295591.47,578584.61,66.19,134360.32,104706.08,68959.56,4807,89,87.2
LS00681,2023-04-20,2023,Q2,April,4,Oncology,Targeted Therapy B,Injection,Maharashtra,Government Hospital,Phase 2,Rep_047,CUST_0041,59,18892.41,0.125,1114652.15,139331.52,975320.63,334571.4,640749.23,65.7,158075.79,71348.08,94776.13,1988,6,95.39
LS00682,2023-05-28,2023,Q2,May,5,Respiratory,Asthma Drug L,Inhaler,Telangana,Specialty Clinic,Approved,Rep_005,CUST_0016,68,1808.57,0.187,122983.0,22997.82,99985.18,28592.44,71392.74,71.4,16863.69,11311.26,2294.25,1475,20,74.8
LS00683,2023-02-05,2023,Q1,February,2,Infectious Disease,Antiviral Drug G,Tablet,Tamil Nadu,Corporate Hospital,Phase 1,Rep_036,CUST_0052,139,3091.73,0.17,429749.89,73057.48,356692.41,83508.53,273183.88,76.59,77216.78,33317.32,25986.09,1625,5,87.13
LS00684,2024-04-15,2024,Q2,April,4,Cardiology,BP Drug D,Capsule,Maharashtra,Retail Pharmacy,Market,Rep_001,CUST_0093,300,2839.13,0.018,851738.37,15331.29,836407.08,187750.84,648656.24,77.55,179741.39,118016.08,70444.91,4114,24,93.64
LS00685,2022-10-10,2022,Q4,October,10,Infectious Disease,Antibiotic H,Injection,West Bengal,Online,Phase 2,Rep_040,CUST_0144,420,1566.26,0.107,657830.68,70387.88,587442.8,158767.21,428675.59,72.97,75905.12,33962.64,57709.64,2493,12,75.07
LS00686,2023-05-30,2023,Q2,May,5,Oncology,Immunotherapy Drug A,Tablet,West Bengal,Government Hospital,Market,Rep_015,CUST_0075,209,13262.27,0.017,2771815.46,47120.86,2724694.6,1060324.71,1664369.89,61.08,669879.59,156609.21,211260.8,4291,128,80.12
LS00687,2022-03-03,2022,Q1,March,3,Oncology,Immunotherapy Drug A,Tablet,Karnataka,Corporate Hospital,Phase 1,Rep_031,CUST_0068,26,11892.67,0.065,309209.41,20098.61,289110.8,75252.62,213858.18,73.97,63435.44,18482.52,21599.1,2750,7,78.13
LS00688,2022-06-15,2022,Q2,June,6,Diabetes,Insulin Analog J,Pen,Maharashtra,Online,Phase 2,Rep_005,CUST_0107,464,3452.45,0.237,1601938.54,379659.43,1222279.11,299363.07,922916.04,75.51,153305.98,65465.28,86488.99,2919,55,84.42
LS00689,2024-12-30,2024,Q4,December,12,Oncology,Immunotherapy Drug A,Tablet,Maharashtra,Government Hospital,Market,Rep_050,CUST_0051,321,13851.1,0.17,4446204.47,755854.76,3690349.71,1317830.0,2372519.71,64.29,707899.39,203759.12,356370.25,1075,27,90.23
LS00690,2024-01-24,2024,Q1,January,1,Cardiology,Heart Drug C,Tablet,Karnataka,Specialty Clinic,Phase 1,Rep_008,CUST_0158,190,3813.99,0.109,724658.76,78987.8,645670.96,125196.5,520474.46,80.61,96956.76,70288.87,27578.28,4442,11,97.76
